task_group,task_id,episode_ix,sum_reward,max_reward,success,episode_length,min_velocity,avg_velocity,max_velocity,min_eef_height,avg_eef_height,max_eef_height,condition
libero_object,0,0,0.0,0.0,False,280,0.0,0.0029218174185540644,0.009443027430220682,0.06767622999115674,0.148449135775064,0.2681060721864728,smolvla-up-10-10
libero_object,0,1,0.0,0.0,False,280,0.0,0.0045063119392332925,0.011004278421210916,0.037886217806408884,0.13528125845538688,0.26350960939659485,smolvla-up-10-10
libero_object,0,2,0.0,0.0,False,280,0.0,0.0028694757268289306,0.009363753367639858,0.08507950728232082,0.13499771926228007,0.26368661319966014,smolvla-up-10-10
libero_object,0,3,0.0,0.0,False,280,0.0,0.0043816194151429675,0.011953864663299623,0.05365998933946181,0.13522733492876615,0.2708339854614019,smolvla-up-10-10
libero_object,0,4,0.0,0.0,False,280,0.0,0.003175129404621175,0.009469382032276463,0.08949637118156337,0.1453346205042291,0.26913397764028635,smolvla-up-10-10
libero_object,1,0,0.0,0.0,False,280,0.0,0.003333943661207666,0.00917704534566088,0.01292794779841383,0.07678986754355537,0.26781591008958455,smolvla-up-10-10
libero_object,1,1,0.0,0.0,False,280,0.0,0.0034655363784293347,0.010352483400696116,0.013405483698794754,0.09071471964626804,0.26199470277195736,smolvla-up-10-10
libero_object,1,2,0.0,0.0,False,280,0.0,0.002748280020230527,0.010927210998977989,0.00933874326077469,0.07431462834836258,0.2642293654576122,smolvla-up-10-10
libero_object,1,3,0.0,0.0,False,280,0.0,0.003299637338438977,0.009992987306957241,0.020253739368702173,0.07895794701668986,0.2610519470195741,smolvla-up-10-10
libero_object,1,4,0.0,0.0,False,280,0.0,0.004112715631005356,0.010674963175557052,0.00946133806608676,0.1333347195059156,0.267911531256847,smolvla-up-10-10
libero_object,2,0,0.0,0.0,False,280,0.0,0.004250024009218984,0.011440979463352893,0.06498474991052033,0.18360246356195795,0.2664752674175897,smolvla-up-10-10
libero_object,2,1,0.0,0.0,False,280,0.0,0.004252558281467029,0.010795594820784129,0.0410506973322025,0.14332309378189095,0.26482437342773973,smolvla-up-10-10
libero_object,2,2,0.0,0.0,False,280,0.0,0.0037614067355992644,0.012053546772836678,0.11293975988714511,0.16988969377963284,0.2746636701652274,smolvla-up-10-10
libero_object,2,3,0.0,0.0,False,280,0.0,0.004249867068432975,0.011628517560146332,0.05633166301382621,0.16779343054809534,0.26141305056928965,smolvla-up-10-10
libero_object,2,4,0.0,0.0,False,280,0.0,0.004987676428492587,0.011574825944754763,0.06248617936714254,0.1543370734368192,0.27143568807372265,smolvla-up-10-10
libero_object,3,0,0.0,0.0,False,280,0.0,0.0023176742312083134,0.00873931607129664,0.08287820503896914,0.15450740708217592,0.2736994706707725,smolvla-up-10-10
libero_object,3,1,0.0,0.0,False,280,0.0,0.002611925848077095,0.009797397126649959,0.06817571243579905,0.13001941856861282,0.2719890303739291,smolvla-up-10-10
libero_object,3,2,0.0,0.0,False,280,0.0,0.0029820569344604485,0.01048854274189282,0.06820821966854465,0.1297996463924697,0.27281612601454275,smolvla-up-10-10
libero_object,3,3,0.0,0.0,False,280,0.0,0.002811616722525103,0.010852920242653979,0.06682163487743777,0.12020754693343562,0.2755029736442266,smolvla-up-10-10
libero_object,3,4,0.0,0.0,False,280,0.0,0.0023477003838341093,0.010087301439132208,0.09677697255684492,0.14068835126860302,0.2617452215820485,smolvla-up-10-10
libero_object,4,0,0.0,0.0,False,280,0.0,0.0032814683046772583,0.008220972346996976,0.07206049055837821,0.16681437306148006,0.2882190092524649,smolvla-up-10-10
libero_object,4,1,0.0,0.0,False,280,0.0,0.003027302941515038,0.009094280511858368,0.0708977730462447,0.14169526392962567,0.28606680709224985,smolvla-up-10-10
libero_object,4,2,0.0,0.0,False,280,0.0,0.002877767921239304,0.009468248878977495,0.06338508134366255,0.14626896866236053,0.3024389543534471,smolvla-up-10-10
libero_object,4,3,0.0,0.0,False,280,0.0,0.0027700897560582523,0.009014162289931113,0.07934077556015826,0.1551671355916061,0.27659847787982733,smolvla-up-10-10
libero_object,4,4,0.0,0.0,False,280,0.0,0.003486790439349849,0.009304998309382615,0.03694417969429642,0.151946788702408,0.287543206814872,smolvla-up-10-10
libero_object,5,0,0.0,0.0,False,280,0.0,0.0022720451212864374,0.008327773062759596,0.10579206407545089,0.1567240884952891,0.2618430004717502,smolvla-up-10-10
libero_object,5,1,0.0,0.0,False,280,0.0,0.0025876125950532944,0.009420528531398645,0.054158165619189166,0.10967240447020161,0.26119023854287077,smolvla-up-10-10
libero_object,5,2,0.0,0.0,False,280,0.0,0.002580644456793421,0.00911291810139648,0.05179593308616155,0.12779208353288185,0.2611222484124676,smolvla-up-10-10
libero_object,5,3,0.0,0.0,False,280,0.0,0.0027320449453918996,0.010790526293332069,0.05933325918091273,0.11996922116475894,0.2619400886563042,smolvla-up-10-10
libero_object,5,4,0.0,0.0,False,280,0.0,0.0022963114854093283,0.010250922366919725,0.09312611407384015,0.1363818301265973,0.26109546041700543,smolvla-up-10-10
libero_object,6,0,0.0,0.0,False,280,0.0,0.002385884753024834,0.007617608268788281,0.0443634250155312,0.1173899374275446,0.26271838065060593,smolvla-up-10-10
libero_object,6,1,0.0,0.0,False,280,0.0,0.003512497404266498,0.009952680121358831,0.06065509392967272,0.141783326737115,0.27513101476956253,smolvla-up-10-10
libero_object,6,2,0.0,0.0,False,280,0.0,0.0037064665749360136,0.010498193943247512,0.06466063077711764,0.17498501027726687,0.2647417198056559,smolvla-up-10-10
libero_object,6,3,0.0,0.0,False,280,0.0,0.003638837537384565,0.010895014131888394,0.08702203022289812,0.1610458404643013,0.2711010397216209,smolvla-up-10-10
libero_object,6,4,0.0,0.0,False,280,0.0,0.0033948689665321964,0.010746661982002092,0.08439182921232952,0.17361999241338874,0.26687843045679466,smolvla-up-10-10
libero_object,7,0,0.0,0.0,False,280,0.0,0.004861900351438439,0.011478082763594312,0.03283335076526542,0.14931355707924596,0.29682168415429,smolvla-up-10-10
libero_object,7,1,0.0,0.0,False,280,0.0,0.003943426767895859,0.010654808770513361,0.04374850744352478,0.12228839340788354,0.2645738983947089,smolvla-up-10-10
libero_object,7,2,0.0,0.0,False,280,0.0,0.004809753995944467,0.011706050193422827,0.03667960422508845,0.1405533886485369,0.2646262468869362,smolvla-up-10-10
libero_object,7,3,0.0,0.0,False,280,0.0,0.0036215391896819065,0.009381716732181926,0.017430347030738993,0.09200522874708214,0.267742612397169,smolvla-up-10-10
libero_object,7,4,0.0,0.0,False,280,0.0,0.004341408752685321,0.010171095146218917,0.028758235433631235,0.11921407676813546,0.28295096529765174,smolvla-up-10-10
libero_object,8,0,0.0,0.0,False,280,0.0,0.003815143768966912,0.010080138595588206,0.0329816208563411,0.11620292429096532,0.2724709783170072,smolvla-up-10-10
libero_object,8,1,0.0,0.0,False,280,0.0,0.003223991060755084,0.009221256941694072,0.026575993017948274,0.11344724123768501,0.27431914720136,smolvla-up-10-10
libero_object,8,2,0.0,0.0,False,280,0.0,0.0030739091653334705,0.008117487549257535,0.03683489671870917,0.12141628505424755,0.27184846218033176,smolvla-up-10-10
libero_object,8,3,0.0,0.0,False,280,0.0,0.0035449909050652506,0.010404927135663777,0.04100796994296542,0.14893977199773062,0.2816533125696675,smolvla-up-10-10
libero_object,8,4,0.0,0.0,False,280,0.0,0.0036970838140215193,0.011765240168313545,0.016849913458600582,0.1139725223095051,0.27565180894353136,smolvla-up-10-10
libero_object,9,0,0.0,0.0,False,280,0.0,0.003989130875144954,0.010959581883027753,0.033303013522199484,0.12143099339801994,0.26444356865844665,smolvla-up-10-10
libero_object,9,1,0.0,0.0,False,280,0.0,0.0029322702244057933,0.011332232426749519,0.084582832700236,0.1356799583628056,0.26109096142517896,smolvla-up-10-10
libero_object,9,2,0.0,0.0,False,280,0.0,0.0025157645872926366,0.008273003391497887,0.09145339726695309,0.13686275201211798,0.2617770760656375,smolvla-up-10-10
libero_object,9,3,0.0,0.0,False,280,0.0,0.0030943661285958825,0.009953125202403256,0.09926134421177259,0.163395725977514,0.2649041424642211,smolvla-up-10-10
libero_object,9,4,0.0,0.0,False,280,0.0,0.002537336258877278,0.00915749755629563,0.02510312693585179,0.09999939225166024,0.2647159354453502,smolvla-up-10-10
