task_group,task_id,episode_ix,sum_reward,max_reward,success,episode_length,min_velocity,avg_velocity,max_velocity,min_eef_height,avg_eef_height,max_eef_height,condition
libero_object,0,0,0.0,0.0,False,280,0.0,0.006167215757850294,0.013220241995843469,0.041805695120252714,0.12385712568034832,0.26323182274008006,smolvla-down-prepend
libero_object,0,1,0.0,0.0,False,280,0.0,0.006891288980597776,0.012869289796652023,0.05719609774646239,0.15555530046074323,0.3130005127737394,smolvla-down-prepend
libero_object,0,2,1.0,1.0,True,149,0.0,0.010533014179361946,0.3014476973759591,0.044752601725463206,0.21878620228895343,0.33051173018007884,smolvla-down-prepend
libero_object,0,3,1.0,1.0,True,189,0.0,0.008146352042541771,0.013018902420830291,0.04535114833197147,0.20769121667958546,0.33532299541255056,smolvla-down-prepend
libero_object,0,4,1.0,1.0,True,249,0.0,0.008221440875947976,0.2830944964661847,0.07509267509249802,0.1854700430423894,0.319946535270941,smolvla-down-prepend
libero_object,1,0,0.0,0.0,False,280,0.0,0.005880475863438496,0.012221187589541166,0.00908326866778772,0.08128081813363679,0.260550087507622,smolvla-down-prepend
libero_object,1,1,0.0,0.0,False,280,0.0,0.004391790887661341,0.011919839337654838,0.010676687612889535,0.05807903794210161,0.25962389082635895,smolvla-down-prepend
libero_object,1,2,1.0,1.0,True,132,0.0,0.007983989438840376,0.012424507204547816,0.00935068109015759,0.1767364237171591,0.2821673367725352,smolvla-down-prepend
libero_object,1,3,1.0,1.0,True,118,0.0,0.010292900996523836,0.2896182404102944,0.00920850925981466,0.1567132937152932,0.26127947572964005,smolvla-down-prepend
libero_object,1,4,0.0,0.0,False,280,0.0,0.005166841127785868,0.011700593391784808,0.00927368627007541,0.077201814389286,0.26007916700841105,smolvla-down-prepend
libero_object,2,0,1.0,1.0,True,106,0.0,0.011282219964730346,0.31024036382068676,0.1122658596274522,0.22643329335915618,0.30877785904398275,smolvla-down-prepend
libero_object,2,1,1.0,1.0,True,121,0.0,0.008275120470894466,0.012181439802676263,0.11147510494887604,0.23184736800612402,0.3294115823304722,smolvla-down-prepend
libero_object,2,2,1.0,1.0,True,124,0.0,0.009947769279343724,0.3011016515791173,0.11280530785591819,0.23231855034794685,0.33344870473377275,smolvla-down-prepend
libero_object,2,3,1.0,1.0,True,155,0.0,0.007803126398133711,0.012978052286603396,0.11125820468504145,0.22062433164117634,0.33615443948436047,smolvla-down-prepend
libero_object,2,4,1.0,1.0,True,116,0.0,0.0106052003311228,0.2842047441526395,0.1148794966332616,0.23636858830825613,0.3329901181795455,smolvla-down-prepend
libero_object,3,0,1.0,1.0,True,161,0.0,0.00859627723445252,0.30828324785648514,0.07083519986066669,0.18594612519503698,0.2977210234161753,smolvla-down-prepend
libero_object,3,1,0.0,0.0,False,280,0.0,0.0038402234857878984,0.012819177139599002,0.03843790959373225,0.1052112009791976,0.2612208939355885,smolvla-down-prepend
libero_object,3,2,0.0,0.0,False,280,0.0,0.00485564851633619,0.011294093913929158,0.06398879182120834,0.1529644966941462,0.2611279821715391,smolvla-down-prepend
libero_object,3,3,0.0,0.0,False,280,0.0,0.00433762157112872,0.01154315507776102,0.04921081603975411,0.18837081402427097,0.2619268088523936,smolvla-down-prepend
libero_object,3,4,0.0,0.0,False,280,0.0,0.0043756725140064534,0.01041416729184127,0.031798122851868074,0.11734750213939467,0.26838087071855987,smolvla-down-prepend
libero_object,4,0,0.0,0.0,False,280,0.0,0.0043339620865938035,0.010319085673668882,0.06775708852261576,0.14899635778273737,0.26496700132472717,smolvla-down-prepend
libero_object,4,1,0.0,0.0,False,280,0.0,0.0034890941917806637,0.011322768289140887,0.037150193191969993,0.11433056540231654,0.2608959224840612,smolvla-down-prepend
libero_object,4,2,1.0,1.0,True,152,0.0,0.007716904032689818,0.012258420116277827,0.11229920175288961,0.25712637720331843,0.3526990952860349,smolvla-down-prepend
libero_object,4,3,1.0,1.0,True,142,0.0,0.01028169692166818,0.3242490288295972,0.11231450428393334,0.2512575727097155,0.3357543470122478,smolvla-down-prepend
libero_object,4,4,1.0,1.0,True,152,0.0,0.009770880416004154,0.32032995742651305,0.11104373234507775,0.2588871105547879,0.3498905628958613,smolvla-down-prepend
libero_object,5,0,1.0,1.0,True,158,0.0,0.008255572300772264,0.28258761922617215,0.07425564202278803,0.18581046569523846,0.28160662778316276,smolvla-down-prepend
libero_object,5,1,1.0,1.0,True,170,0.0,0.006982159246870218,0.011117535297161016,0.05490341257403285,0.17568744707186434,0.27153372197343323,smolvla-down-prepend
libero_object,5,2,0.0,0.0,False,280,0.0,0.004181822040551846,0.012928398174495674,0.04489711138811878,0.22221031540844452,0.2702453198851373,smolvla-down-prepend
libero_object,5,3,1.0,1.0,True,203,0.0,0.007198910496394966,0.26525367176284737,0.06310092765177251,0.1562849499924375,0.26127947572964005,smolvla-down-prepend
libero_object,5,4,1.0,1.0,True,128,0.0,0.007464236811833412,0.012549454160152308,0.04793409508786378,0.18578160276842484,0.2680695338238858,smolvla-down-prepend
libero_object,6,0,0.0,0.0,False,280,0.0,0.005918182982779179,0.013084668927417678,0.008617077983629609,0.1613364285139151,0.26067917880559816,smolvla-down-prepend
libero_object,6,1,0.0,0.0,False,280,0.0,0.006529882188638741,0.012634309980485587,0.009927615664458031,0.09465893889150838,0.2610451080848185,smolvla-down-prepend
libero_object,6,2,0.0,0.0,False,280,0.0,0.004544364569048349,0.012604120979505112,0.008764549659818044,0.18601773555749374,0.26190052059888613,smolvla-down-prepend
libero_object,6,3,1.0,1.0,True,145,0.0,0.010916038592107062,0.3223215951546466,0.01058228746589139,0.1873904734301698,0.28383739599717484,smolvla-down-prepend
libero_object,6,4,0.0,0.0,False,280,0.0,0.0048278720417969795,0.012782365900653554,0.0101709463865063,0.18243634638162814,0.26103979629671126,smolvla-down-prepend
libero_object,7,0,0.0,0.0,False,280,0.0,0.006088992669534429,0.012424174384365544,0.06029457879128669,0.17754423690543006,0.27306645126050844,smolvla-down-prepend
libero_object,7,1,0.0,0.0,False,280,0.0,0.006969050854992599,0.012886437966580448,0.05030079740047183,0.15552956343714502,0.26052122818823975,smolvla-down-prepend
libero_object,7,2,0.0,0.0,False,280,0.0,0.00637015225797944,0.011895907258915414,0.06580982957441107,0.17960559474116258,0.26085949735191144,smolvla-down-prepend
