task_group,task_id,episode_ix,sum_reward,max_reward,success,episode_length,min_velocity,avg_velocity,max_velocity,min_eef_height,avg_eef_height,max_eef_height,condition
libero_object,0,0,1.0,1.0,True,142,0.0,0.010108980656559076,0.29453397462648895,0.042863557832451105,0.20939126611130202,0.2676335393856497,xvla-random-6-a10
libero_object,0,1,1.0,1.0,True,151,0.0,0.00963017731595702,0.316651293752728,0.04390917166561835,0.2032090829455032,0.2654316766722417,xvla-random-6-a10
libero_object,0,2,1.0,1.0,True,145,0.0,0.009980188641918806,0.29838796391632055,0.04220902634704925,0.20957584381334243,0.278941976974188,xvla-random-6-a10
libero_object,0,3,1.0,1.0,True,169,0.0,0.0069430228401772594,0.01155479294543241,0.04401180456112276,0.19924126984931573,0.27039789895780103,xvla-random-6-a10
libero_object,0,4,1.0,1.0,True,162,0.0,0.009002486546617137,0.29938193563029586,0.04387349142167021,0.20239978889920035,0.271043477699895,xvla-random-6-a10
libero_object,1,0,1.0,1.0,True,135,0.0,0.007104260285794898,0.011882050897743123,0.008701997869843131,0.1631108069930941,0.2600285384105106,xvla-random-6-a10
libero_object,1,1,1.0,1.0,True,130,0.0,0.00942065109272347,0.2998268920644425,0.008918245429813593,0.1620853064421225,0.26127947572964005,xvla-random-6-a10
libero_object,1,2,1.0,1.0,True,129,0.0,0.009252084113218234,0.2962825636323382,0.009299140166061176,0.1601044684278186,0.26127947572964005,xvla-random-6-a10
libero_object,1,3,1.0,1.0,True,132,0.0,0.009253820485278463,0.2968138128099182,0.008767302145556516,0.154678585408628,0.26127947572964005,xvla-random-6-a10
libero_object,1,4,1.0,1.0,True,132,0.0,0.00928276352258538,0.2937125628986085,0.008811548961964302,0.15215581169064996,0.26127947572964005,xvla-random-6-a10
libero_object,2,0,1.0,1.0,True,127,0.0,0.009392662547402007,0.30793447109584743,0.11220675040313233,0.22896552393942649,0.30684313269621766,xvla-random-6-a10
libero_object,2,1,1.0,1.0,True,127,0.0,0.009582307885313189,0.3161817495282825,0.11230179667520206,0.23108158599977185,0.3118119372701583,xvla-random-6-a10
libero_object,2,2,1.0,1.0,True,129,0.0,0.007145656043600456,0.011491558102581886,0.11262540775945036,0.23573262895705305,0.3338310388819776,xvla-random-6-a10
libero_object,2,3,1.0,1.0,True,119,0.0,0.00979236232140417,0.28432945317758684,0.11314548100277977,0.23321502004291095,0.3109798266228776,xvla-random-6-a10
libero_object,2,4,1.0,1.0,True,127,0.0,0.009357765392316367,0.29945459259340707,0.11232633349313512,0.23413270260599212,0.3194584620805369,xvla-random-6-a10
libero_object,3,0,1.0,1.0,True,128,0.0,0.009466707735888206,0.2998404082380812,0.06888647072326048,0.20643052502910064,0.29487166245010665,xvla-random-6-a10
libero_object,3,1,1.0,1.0,True,132,0.0,0.009131804075771879,0.29657447412379734,0.06521885724252678,0.19431384976825827,0.26968542568527687,xvla-random-6-a10
libero_object,3,2,1.0,1.0,True,188,0.0,0.0063531979202876366,0.011513629800181058,0.06632992636850388,0.17980889500626426,0.2856579408907882,xvla-random-6-a10
libero_object,3,3,1.0,1.0,True,136,0.0,0.008954057667409495,0.29153426946787164,0.0771939245231352,0.2071879325672133,0.2898728521014979,xvla-random-6-a10
libero_object,3,4,1.0,1.0,True,138,0.0,0.008960361741576616,0.2991916956834552,0.07157341413792094,0.20664367613969645,0.3042180674183238,xvla-random-6-a10
libero_object,4,0,1.0,1.0,True,158,0.0,0.008465318894441798,0.29818732128277964,0.11274883517389786,0.23186623285454735,0.2954835019555315,xvla-random-6-a10
libero_object,4,1,1.0,1.0,True,158,0.0,0.00861261423140931,0.29272294099618135,0.11333463467144986,0.2377475607583604,0.3077589136986679,xvla-random-6-a10
libero_object,4,2,1.0,1.0,True,162,0.0,0.008463045390407722,0.30568213580660286,0.11220879834103101,0.23491965403176251,0.30887038645704007,xvla-random-6-a10
libero_object,4,3,1.0,1.0,True,148,0.0,0.009494389103709379,0.29523279507029015,0.1108838989134365,0.2549852747113764,0.3436025065653129,xvla-random-6-a10
libero_object,4,4,1.0,1.0,True,164,0.0,0.0066326750215163505,0.010891781788210271,0.11137128685783011,0.23129787879427913,0.2982477803487523,xvla-random-6-a10
libero_object,5,0,1.0,1.0,True,131,0.0,0.009156625279094319,0.3022050496000124,0.05267734800793407,0.17922523244004618,0.26127947572964005,xvla-random-6-a10
libero_object,5,1,1.0,1.0,True,132,0.0,0.009372337287687585,0.3080380835177718,0.04387827476757833,0.17710261179951356,0.26127947572964005,xvla-random-6-a10
libero_object,5,2,1.0,1.0,True,140,0.0,0.006344645940573943,0.010742646734566505,0.04352157272907922,0.17364562608402348,0.2609393682309775,xvla-random-6-a10
libero_object,5,3,1.0,1.0,True,131,0.0,0.009348813433233757,0.2832164860714973,0.047752856303010016,0.1830468530037364,0.26127947572964005,xvla-random-6-a10
libero_object,5,4,1.0,1.0,True,132,0.0,0.009138736970453585,0.28078946845844815,0.04623566666940504,0.17804362799118695,0.26127947572964005,xvla-random-6-a10
libero_object,6,0,1.0,1.0,True,159,0.0,0.009472702121019683,0.31472033098315333,0.008685026049783065,0.18951695399535434,0.26166467303161073,xvla-random-6-a10
libero_object,6,1,1.0,1.0,True,164,0.0,0.007411197070812606,0.01413511892911511,0.009213088730085597,0.18030858794575216,0.2606005717382889,xvla-random-6-a10
libero_object,6,2,1.0,1.0,True,161,0.0,0.009376703770447364,0.3100314093721174,0.0092046764186801,0.19175575813809526,0.2827344758413453,xvla-random-6-a10
libero_object,6,3,1.0,1.0,True,152,0.0,0.009467500275343228,0.3007037519852671,0.010028862375010938,0.1819769400305581,0.26127947572964005,xvla-random-6-a10
libero_object,6,4,1.0,1.0,True,160,0.0,0.00907334717317613,0.308591763095289,0.009724830093463296,0.17994910565486336,0.26127947572964005,xvla-random-6-a10
libero_object,7,0,1.0,1.0,True,143,0.0,0.009643220962353607,0.30737271955250406,0.0949203698611578,0.2263438703736655,0.29264168185377726,xvla-random-6-a10
libero_object,7,1,1.0,1.0,True,141,0.0,0.009857115991264384,0.3210995149331312,0.08823638171966507,0.2240007411910093,0.286107921617253,xvla-random-6-a10
libero_object,7,2,1.0,1.0,True,134,0.0,0.009927516608588349,0.30455318771849693,0.09158212322813679,0.22137701380531832,0.29092702055222247,xvla-random-6-a10
libero_object,7,3,1.0,1.0,True,150,0.0,0.007181442870237597,0.011861287186609584,0.09303173294261169,0.21999178826755975,0.28217347437315704,xvla-random-6-a10
libero_object,7,4,1.0,1.0,True,147,0.0,0.00935823470068631,0.31277778142179247,0.09391034947720617,0.22029546611417777,0.2796865458383376,xvla-random-6-a10
libero_object,8,0,1.0,1.0,True,170,0.0,0.009043312828293917,0.3010053926770868,0.010477467094815993,0.19279395830738544,0.27779281566500835,xvla-random-6-a10
libero_object,8,1,1.0,1.0,True,169,0.0,0.008947620630878334,0.2952558954315154,0.01124604691082548,0.1901139197768234,0.2703635990616401,xvla-random-6-a10
libero_object,8,2,1.0,1.0,True,171,0.0,0.007314369331152059,0.011754179315364977,0.009773782472684997,0.19557278766674238,0.2635632249842077,xvla-random-6-a10
libero_object,8,3,1.0,1.0,True,166,0.0,0.009342993949830364,0.3111636850868131,0.008527905308907346,0.2005290913795365,0.26533151388240017,xvla-random-6-a10
libero_object,8,4,1.0,1.0,True,162,0.0,0.00928285492127236,0.29190053096011376,0.009236806066749856,0.18627830078545882,0.26127947572964005,xvla-random-6-a10
libero_object,9,0,1.0,1.0,True,128,0.0,0.00949263699739156,0.3000007754101834,0.09619107784345579,0.22004121911106622,0.2754420247711442,xvla-random-6-a10
libero_object,9,1,1.0,1.0,True,132,0.0,0.006900795384583175,0.010758582342560254,0.09646837138646566,0.21637522613135124,0.27972709078868174,xvla-random-6-a10
libero_object,9,2,1.0,1.0,True,126,0.0,0.009470569844782147,0.302454220175131,0.0963657593542404,0.21526495274897947,0.27369412427418255,xvla-random-6-a10
libero_object,9,3,1.0,1.0,True,127,0.0,0.009486113075191715,0.2951995051933817,0.09720713145658424,0.21966059351687334,0.28646795554275645,xvla-random-6-a10
libero_object,9,4,1.0,1.0,True,126,0.0,0.009630247140835777,0.305275519680142,0.09557400821833671,0.218575066656844,0.2708813536183331,xvla-random-6-a10
