task_group,task_id,episode_ix,sum_reward,max_reward,success,episode_length,min_velocity,avg_velocity,max_velocity,min_eef_height,avg_eef_height,max_eef_height,condition
libero_object,0,0,1.0,1.0,True,145,0.0,0.009991013709821769,0.29812558123863986,0.04366578153364856,0.2123127870140356,0.2796720490881698,xvla-up-prepend
libero_object,0,1,1.0,1.0,True,158,0.0,0.007101174456781657,0.011751246200772381,0.043630032402442884,0.20206465068791285,0.2677736289253667,xvla-up-prepend
libero_object,0,2,1.0,1.0,True,153,0.0,0.009161838068661233,0.30873244176366627,0.06271666577961241,0.21106730064877754,0.2817011843315291,xvla-up-prepend
libero_object,0,3,1.0,1.0,True,171,0.0,0.006885109985828002,0.011597037000199302,0.04443261761129785,0.20141793918583337,0.27708846489448546,xvla-up-prepend
libero_object,0,4,1.0,1.0,True,170,0.0,0.006927344855914274,0.011945432852508708,0.04383482102409003,0.20060148338210235,0.27243124533877366,xvla-up-prepend
libero_object,1,0,1.0,1.0,True,143,0.0,0.006825329240558113,0.0122647521726518,0.009156648474416787,0.16859788365906847,0.26021534773356725,xvla-up-prepend
libero_object,1,1,1.0,1.0,True,132,0.0,0.009186223368653712,0.2904548750766306,0.008795500364771044,0.16620860980990593,0.26127947572964005,xvla-up-prepend
libero_object,1,2,1.0,1.0,True,137,0.0,0.006825486826726179,0.011474724789243324,0.009219563810353354,0.1645108940172179,0.26064377934337435,xvla-up-prepend
libero_object,1,3,1.0,1.0,True,134,0.0,0.009214675581008105,0.28840552158129606,0.009356141083761343,0.1601472775020442,0.26127947572964005,xvla-up-prepend
libero_object,1,4,1.0,1.0,True,139,0.0,0.0070164518085468475,0.01220489139411722,0.009942984834311136,0.15619562033115963,0.26075544730693395,xvla-up-prepend
libero_object,2,0,1.0,1.0,True,123,0.0,0.007174880699105663,0.011638663129815412,0.11156810354927353,0.22505144149966494,0.30122436575164413,xvla-up-prepend
libero_object,2,1,1.0,1.0,True,122,0.0,0.009713685732972242,0.3109266112564366,0.11192896780906884,0.22683302718382758,0.30357940943380246,xvla-up-prepend
libero_object,2,2,1.0,1.0,True,127,0.0,0.007117211094791093,0.011102000112159572,0.11201990515761895,0.23209446732892924,0.32021385521832985,xvla-up-prepend
libero_object,2,3,1.0,1.0,True,119,0.0,0.009823319479494212,0.2942028877572107,0.11231713508265571,0.230464353244545,0.30697771608328883,xvla-up-prepend
libero_object,2,4,1.0,1.0,True,127,0.0,0.006985607079164035,0.011548353550229012,0.11208081744355491,0.23178794570326464,0.3174945720646968,xvla-up-prepend
libero_object,3,0,1.0,1.0,True,128,0.0,0.009456510563321195,0.3000820287385641,0.06841866774388851,0.20553450488068592,0.29527012801817665,xvla-up-prepend
libero_object,3,1,1.0,1.0,True,129,0.0,0.007126959112864168,0.010999472673980768,0.0647381084249726,0.1953210453025884,0.27031526160819946,xvla-up-prepend
libero_object,3,2,1.0,1.0,True,192,0.0,0.006274276182654831,0.011540186022918439,0.06616314393378078,0.18036862867741044,0.2851563340361429,xvla-up-prepend
libero_object,3,3,1.0,1.0,True,137,0.0,0.009078183633909965,0.2974921956860108,0.07600101427295082,0.20710478843423324,0.29091998000438324,xvla-up-prepend
libero_object,3,4,1.0,1.0,True,138,0.0,0.008971581779415604,0.3009239898553999,0.0725984897561889,0.20615163332078992,0.3016337716462947,xvla-up-prepend
libero_object,4,0,1.0,1.0,True,157,0.0,0.006605039435068916,0.010798676499501827,0.11243442067930844,0.22871054065319368,0.29161862377023795,xvla-up-prepend
libero_object,4,1,1.0,1.0,True,157,0.0,0.006766844193638677,0.010743795262218981,0.11244508602521558,0.23677206685745353,0.3118264653277941,xvla-up-prepend
libero_object,4,2,1.0,1.0,True,160,0.0,0.006640660729179461,0.011477006344528338,0.11193781287797265,0.23380911796967235,0.306639394971377,xvla-up-prepend
libero_object,4,3,1.0,1.0,True,148,0.0,0.009492549394477209,0.3011234275076999,0.1106991753810099,0.25118574235032204,0.33236951323892144,xvla-up-prepend
libero_object,4,4,1.0,1.0,True,152,0.0,0.008802384181876432,0.29642647228071406,0.1112190397313295,0.23471436214671756,0.3000640168670994,xvla-up-prepend
libero_object,5,0,1.0,1.0,True,129,0.0,0.007019483227325505,0.011043755775352245,0.05207929385975302,0.18521010164242396,0.2606245858408585,xvla-up-prepend
libero_object,5,1,1.0,1.0,True,125,0.0,0.009618205535672353,0.3132037568852776,0.04365298721885873,0.17386464303567442,0.26127947572964005,xvla-up-prepend
libero_object,5,2,1.0,1.0,True,144,0.0,0.006387298310669283,0.01105100609766318,0.04409855822444338,0.1809062320934576,0.26114076812480164,xvla-up-prepend
