task_group,task_id,episode_ix,sum_reward,max_reward,success,episode_length,min_velocity,avg_velocity,max_velocity,min_eef_height,avg_eef_height,max_eef_height,condition
libero_object,0,0,0.0,0.0,False,280,0.0,0.0070138532730664015,0.012120385049602129,0.05669545250477259,0.16436556083439843,0.26136446903991123,smolvla-fast-10-8
libero_object,0,1,0.0,0.0,False,280,0.0,0.00568609011302044,0.0114351731606053,0.05421776717199657,0.15892937183421693,0.2606647989414251,smolvla-fast-10-8
libero_object,0,2,0.0,0.0,False,280,0.0,0.004847971816032974,0.012088851149611776,0.0783137595611678,0.16383016376802098,0.2634929361801172,smolvla-fast-10-8
libero_object,0,3,0.0,0.0,False,280,0.0,0.007511604125756443,0.012146373668535309,0.06343330085024575,0.16250846091035684,0.26760030162041826,smolvla-fast-10-8
libero_object,0,4,1.0,1.0,True,116,0.0,0.01154381050259205,0.2878308806930944,0.0667202181391445,0.20499886968736905,0.2636095529065416,smolvla-fast-10-8
libero_object,1,0,0.0,0.0,False,280,0.0,0.004461762942518645,0.0129687790627209,0.009710627227577068,0.17397385737267562,0.26070914666077954,smolvla-fast-10-8
libero_object,1,1,0.0,0.0,False,280,0.0,0.004594723444261484,0.012853997942498472,0.009138543560434878,0.1371507920848979,0.2612755068640069,smolvla-fast-10-8
libero_object,1,2,0.0,0.0,False,280,0.0,0.004571656569204565,0.011428240658071822,0.009717442811569887,0.14822326297821006,0.2615241623467109,smolvla-fast-10-8
libero_object,1,3,0.0,0.0,False,280,0.0,0.005022846949553183,0.011649751036464775,0.008680711064455782,0.12204282888137681,0.26022574562752115,smolvla-fast-10-8
libero_object,1,4,0.0,0.0,False,280,0.0,0.005171173664364479,0.011921079610092037,0.010812394702649705,0.129117415201334,0.26142473147767975,smolvla-fast-10-8
libero_object,2,0,0.0,0.0,False,280,0.0,0.00429114281599337,0.011310147793237234,0.11624857942009258,0.1803980494726268,0.26086513052564664,smolvla-fast-10-8
libero_object,2,1,0.0,0.0,False,280,0.0,0.0019576381079249123,0.009170835204592732,0.13862363817676615,0.1607421856874633,0.262865859828889,smolvla-fast-10-8
libero_object,2,2,0.0,0.0,False,280,0.0,0.005388945253495834,0.011296823249551183,0.053410857295710434,0.1574241787102823,0.2607695702125507,smolvla-fast-10-8
libero_object,2,3,0.0,0.0,False,280,0.0,0.0045022397279640015,0.011214798878061408,0.08348942626863422,0.17033931705332273,0.2612063285309252,smolvla-fast-10-8
libero_object,2,4,0.0,0.0,False,280,0.0,0.003992305519599786,0.01190305643159047,0.11228430335735141,0.20972858278282022,0.2910997273326561,smolvla-fast-10-8
libero_object,3,0,0.0,0.0,False,280,0.0,0.004387211573120206,0.01078238262459671,0.015011924612160055,0.10261032363495078,0.2611979000420982,smolvla-fast-10-8
libero_object,3,1,0.0,0.0,False,280,0.0,0.004743512266267456,0.010477272551599293,0.056271719855839175,0.14409195965237082,0.26233986410970134,smolvla-fast-10-8
libero_object,3,2,0.0,0.0,False,280,0.0,0.00514597582079626,0.011053100288061378,0.03969442642810578,0.11284144085235828,0.26168712694351726,smolvla-fast-10-8
libero_object,3,3,0.0,0.0,False,280,0.0,0.003933833174197056,0.011588207401371625,0.04593754227378377,0.1479252970778173,0.2619670627371945,smolvla-fast-10-8
libero_object,3,4,0.0,0.0,False,280,0.0,0.0038236940249839727,0.010426028374177354,0.09860322009584846,0.13258890766052928,0.26113144283268125,smolvla-fast-10-8
libero_object,4,0,1.0,1.0,True,129,0.0,0.010665795254754463,0.29638830501539254,0.11505652819424853,0.235557526132578,0.303118203717948,smolvla-fast-10-8
libero_object,4,1,0.0,0.0,False,280,0.0,0.005962172162585274,0.012721962097616822,0.0668910559173809,0.15285371195024802,0.2642677994541629,smolvla-fast-10-8
libero_object,4,2,0.0,0.0,False,280,0.0,0.005940054423638343,0.01214441980485485,0.06294755025149733,0.16830959780809276,0.26303613974423523,smolvla-fast-10-8
libero_object,4,3,0.0,0.0,False,280,0.0,0.004608525529811409,0.012615705026156283,0.11364410866759803,0.17998970750632348,0.26780033993927754,smolvla-fast-10-8
libero_object,4,4,0.0,0.0,False,280,0.0,0.004676957165418565,0.012907507287908444,0.10897534894702206,0.18150038681569594,0.27131988598909346,smolvla-fast-10-8
libero_object,5,0,0.0,0.0,False,280,0.0,0.003839088644060179,0.010784914980610126,0.048119412450848276,0.14827075674510742,0.26183034964889995,smolvla-fast-10-8
libero_object,5,1,0.0,0.0,False,280,0.0,0.003377165295550371,0.010965301957172545,0.030989966294149685,0.09598250936682245,0.2607172482563403,smolvla-fast-10-8
libero_object,5,2,0.0,0.0,False,280,0.0,0.0038494938952365323,0.009787554272762615,0.00921641537858195,0.12245521767350862,0.2609829429196975,smolvla-fast-10-8
libero_object,5,3,0.0,0.0,False,280,0.0,0.003949467733529177,0.011088961593410024,0.04271460173181364,0.10967123128808474,0.26149355782865713,smolvla-fast-10-8
libero_object,5,4,0.0,0.0,False,280,0.0,0.004370446403255343,0.010784422523579642,0.022777302799992252,0.17594796923764738,0.2611805881061367,smolvla-fast-10-8
libero_object,6,0,0.0,0.0,False,280,0.0,0.005333654704217299,0.013685635225620446,0.010347666353839727,0.1568238927593559,0.2621482153036107,smolvla-fast-10-8
libero_object,6,1,0.0,0.0,False,280,0.0,0.004894025272030146,0.012666750361333974,0.011671408057920232,0.15119159748078098,0.26935820413399575,smolvla-fast-10-8
libero_object,6,2,0.0,0.0,False,280,0.0,0.005243944626158568,0.012710704142757073,0.009665166180597595,0.14700105023508037,0.2631567669086118,smolvla-fast-10-8
