task_group,task_id,episode_ix,sum_reward,max_reward,success,episode_length,min_velocity,avg_velocity,max_velocity,min_eef_height,avg_eef_height,max_eef_height,condition
libero_object,0,0,1.0,1.0,True,143,0.0,0.01005080741792225,0.2937717813870506,0.04299045827336813,0.20942446886548918,0.26696323337323186,xvla-up-10-2
libero_object,0,1,1.0,1.0,True,157,0.0,0.007354977607190752,0.011754730445350262,0.044241795955427224,0.20123639951738334,0.26619110801574764,xvla-up-10-2
libero_object,0,2,1.0,1.0,True,144,0.0,0.010002347037999673,0.29739455816590504,0.0425109268933581,0.20922307549277883,0.27697797981632544,xvla-up-10-2
libero_object,0,3,1.0,1.0,True,170,0.0,0.006892446694683769,0.011425010987262098,0.04401382032080649,0.19911888750803086,0.27047401070519567,xvla-up-10-2
libero_object,0,4,1.0,1.0,True,162,0.0,0.007218643086812536,0.011519156005568415,0.04400838200886856,0.20242063909499028,0.272637308545564,xvla-up-10-2
libero_object,1,0,1.0,1.0,True,134,0.0,0.007144633967988325,0.011901709391600037,0.008771587243041098,0.16303745834111347,0.2599916899709854,xvla-up-10-2
libero_object,1,1,1.0,1.0,True,130,0.0,0.009401248894710187,0.2994474255697479,0.008755064539261906,0.16236713517366455,0.26127947572964005,xvla-up-10-2
libero_object,1,2,1.0,1.0,True,129,0.0,0.009328772073842867,0.29883936461278193,0.009322270436687985,0.16067277899709878,0.26127947572964005,xvla-up-10-2
libero_object,1,3,1.0,1.0,True,130,0.0,0.007152589969743137,0.012626459431738018,0.008713945175501461,0.15493636892343923,0.2609348649502798,xvla-up-10-2
libero_object,1,4,1.0,1.0,True,131,0.0,0.009317070264310131,0.291181749522135,0.00871977264039954,0.15303059203864133,0.26127947572964005,xvla-up-10-2
libero_object,2,0,1.0,1.0,True,130,0.0,0.006850172326988233,0.011626323169647469,0.11232162540868203,0.2283642802506696,0.3072433247737031,xvla-up-10-2
libero_object,2,1,1.0,1.0,True,127,0.0,0.009585794396426452,0.31504549229807044,0.11235303689132638,0.2323254225769959,0.3131548714734057,xvla-up-10-2
libero_object,2,2,1.0,1.0,True,131,0.0,0.007058877757698211,0.011222795379761476,0.11241528306159818,0.23507924801124022,0.33622156000719805,xvla-up-10-2
libero_object,2,3,1.0,1.0,True,120,0.0,0.009731217189998006,0.285800997887116,0.11314336646249136,0.23272040576780692,0.3106728993980346,xvla-up-10-2
libero_object,2,4,1.0,1.0,True,128,0.0,0.007039105483127746,0.011946954216265964,0.1123741693016412,0.23606228919804004,0.3241245523375008,xvla-up-10-2
libero_object,3,0,1.0,1.0,True,128,0.0,0.00947751334336909,0.299430354264027,0.06923735530374976,0.2070919381167341,0.2972659021678733,xvla-up-10-2
